subject,session,date,CQtrials,screen,order,time,chosen,nchoices,choiceno,autreDiplome,CRT_ball,CRT_machines,CRT_nenuphar,csp,diplome,econ,emploi,genre,naissance,revenu,soep,name,ID,type,p1,q1,p2,q2,p3,q3,order1,order2,order3,up1,up2,up3,indiff,decoy_penalty,comp_penalty,targ_adv
806019,806,20/09/2021,2,13,26,6778,target,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
806019,806,20/09/2021,2,14,14,5931,target,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,EF,14,2menu,212.20502766762016,245.0968069561011,122.4006153836726,141.37271076814173,NA,NA,target,competitor,NA,0.8658,0.8658,NA,0,NA,1,1
806019,806,20/09/2021,2,15,42,13422,target,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,AF,15,2menu,220.00000000000028,230.99999999999932,122.4006153836726,141.37271076814173,NA,NA,competitor,target,NA,0.9524,0.8658,NA,0.09,NA,0.9090718185636288,1.1000231000231
806019,806,20/09/2021,2,16,9,5604,target,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,EB,16,2menu,212.20502766762016,245.0968069561011,129.87012987013017,136.36363636363623,NA,NA,competitor,target,NA,0.8658,0.9524,NA,-0.09,NA,1.1000231000231,0.9090718185636288
806019,806,20/09/2021,2,17,19,10971,target,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,AJ,17,2menu,220.00000000000028,230.99999999999932,137.79547251144095,131.5320419427396,NA,NA,competitor,target,NA,0.9524,1.0476,NA,-0.1,NA,1.0999580008399832,0.9091256204658266
806019,806,20/09/2021,2,18,12,9818,target,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,IB,18,2menu,228.08130670593567,217.7139745829394,129.87012987013017,136.36363636363623,NA,NA,competitor,target,NA,1.0476,0.9524,NA,0.1,NA,0.9091256204658266,1.0999580008399832
806019,806,20/09/2021,2,19,32,12580,competitor,2,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,BAC,1,similarity,124.2236024844716,130.43478260869554,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,competitor,target,decoy,0.9524,0.9524,0.9524,0,1,1,1
806019,806,20/09/2021,2,19,32,18052,decoy,2,2,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,BAC,1,similarity,124.2236024844716,130.43478260869554,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,competitor,target,decoy,0.9524,0.9524,0.9524,0,1,1,1
806019,806,20/09/2021,2,20,21,12671,target,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,ABD,2,similarity,230.00000000000009,241.5000000000007,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,competitor,decoy,target,0.9524,0.9524,0.9524,0,1,1,1
806019,806,20/09/2021,2,21,40,14556,competitor,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,FAC,3,similarity,116.85038835572236,134.96219855085957,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,target,decoy,competitor,0.8658,0.9524,0.9524,-0.09,1.1000231000231,1.1000231000231,0.9090718185636288
806019,806,20/09/2021,2,22,2,7205,decoy,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,AFH,4,similarity,230.00000000000009,241.5000000000007,116.85038835572236,134.96219855085957,106.19374898863302,122.65378008187136,competitor,decoy,target,0.9524,0.8658,0.8658,0.09,0.9090718185636288,0.9090718185636288,1.1000231000231
806019,806,20/09/2021,2,23,25,11662,target,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,EBD,5,similarity,222.28446425829887,256.73855621833593,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,target,decoy,competitor,0.8658,0.9524,0.9524,-0.09,1.1000231000231,1.1000231000231,0.9090718185636288
806019,806,20/09/2021,2,24,1,10539,competitor,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,BEG,6,similarity,124.2236024844716,130.43478260869554,222.28446425829887,256.73855621833593,244.59091256686088,282.5025040147248,competitor,target,decoy,0.9524,0.8658,0.8658,0.09,0.9090718185636288,0.9090718185636288,1.1000231000231
806019,806,20/09/2021,2,25,35,14827,competitor,2,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,FEG,7,similarity,116.85038835572236,134.96219855085957,222.28446425829887,256.73855621833593,244.59091256686088,282.5025040147248,competitor,decoy,target,0.8658,0.8658,0.8658,0,1,1,1
806019,806,20/09/2021,2,25,35,18353,decoy,2,2,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,FEG,7,similarity,116.85038835572236,134.96219855085957,222.28446425829887,256.73855621833593,244.59091256686088,282.5025040147248,competitor,decoy,target,0.8658,0.8658,0.8658,0,1,1,1
806019,806,20/09/2021,2,26,6,15209,decoy,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,EFH,8,similarity,222.28446425829887,256.73855621833593,116.85038835572236,134.96219855085957,106.19374898863302,122.65378008187136,competitor,decoy,target,0.8658,0.8658,0.8658,0,1,1,1
806019,806,20/09/2021,2,27,33,10501,target,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,AJL,9,similarity,230.00000000000009,241.5000000000007,132.0620635615056,126.05924249052865,119.94833210776936,114.49613519377988,target,decoy,competitor,0.9524,1.0476,1.0476,-0.1,1.0999580008399832,1.0999580008399832,0.9091256204658266
806019,806,20/09/2021,2,28,38,8313,competitor,2,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,JAC,10,similarity,132.0620635615056,126.05924249052865,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,competitor,target,decoy,1.0476,0.9524,0.9524,0.1,0.9091256204658266,0.9091256204658266,1.0999580008399832
806019,806,20/09/2021,2,28,38,19848,decoy,2,2,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,JAC,10,similarity,132.0620635615056,126.05924249052865,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,competitor,target,decoy,1.0476,0.9524,0.9524,0.1,0.9091256204658266,0.9091256204658266,1.0999580008399832
806019,806,20/09/2021,2,29,16,16234,competitor,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,BIK,11,similarity,124.2236024844716,130.43478260869554,237.98334344468265,227.16591874265225,262.0175777044897,250.10768780883117,competitor,decoy,target,0.9524,1.0476,1.0476,-0.1,1.0999580008399832,1.0999580008399832,0.9091256204658266
806019,806,20/09/2021,2,30,24,8698,decoy,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,IBD,12,similarity,237.98334344468265,227.16591874265225,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,target,decoy,competitor,1.0476,0.9524,0.9524,0.1,0.9091256204658266,0.9091256204658266,1.0999580008399832
806019,806,20/09/2021,2,31,5,12425,target,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,ABC,1,compromise,209.99999999999991,220.5,136.0544217687074,142.8571428571428,324.13500000000005,340.341750000001,decoy,target,competitor,0.9524,0.9524,0.9524,0,1,1,1
806019,806,20/09/2021,2,32,39,14781,decoy,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,BAD,2,compromise,136.0544217687074,142.8571428571428,209.99999999999991,220.5,88.14669372770133,92.55402841408666,target,decoy,competitor,0.9524,0.9524,0.9524,0,1,1,1
806019,806,20/09/2021,2,33,15,11883,target,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,AFC,3,compromise,209.99999999999991,220.5,128.49160158353055,148.40779982897715,324.13500000000005,340.341750000001,target,decoy,competitor,0.9524,0.8658,0.9524,0.09,1,0.9090718185636288,1.1000231000231
806019,806,20/09/2021,2,34,13,13411,decoy,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,FAH,4,compromise,128.49160158353055,148.40779982897715,209.99999999999991,220.5,81.67421269441888,94.33371566205408,target,decoy,competitor,0.8658,0.9524,0.8658,-0.09,1,1.1000231000231,0.9090718185636288
806019,806,20/09/2021,2,35,4,14941,decoy,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,BED,5,compromise,136.0544217687074,142.8571428571428,202.14570955550528,233.4782945366074,88.14669372770133,92.55402841408666,competitor,target,decoy,0.9524,0.8658,0.9524,0.09,1,0.9090718185636288,1.1000231000231
806019,806,20/09/2021,2,36,11,11861,decoy,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,EBG,6,compromise,202.14570955550528,233.4782945366074,136.0544217687074,142.8571428571428,318.01991249314847,367.31299892958776,competitor,decoy,target,0.8658,0.9524,0.8658,-0.09,1,1.1000231000231,0.9090718185636288
806019,806,20/09/2021,2,37,31,12445,target,2,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,EFG,7,compromise,202.14570955550528,233.4782945366074,128.49160158353055,148.40779982897715,318.01991249314847,367.31299892958776,decoy,target,competitor,0.8658,0.8658,0.8658,0,1,1,1
806019,806,20/09/2021,2,37,31,16764,decoy,2,2,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,EFG,7,compromise,202.14570955550528,233.4782945366074,128.49160158353055,148.40779982897715,318.01991249314847,367.31299892958776,decoy,target,competitor,0.8658,0.8658,0.8658,0,1,1,1
806019,806,20/09/2021,2,38,3,13668,target,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,FEH,8,compromise,128.49160158353055,148.40779982897715,202.14570955550528,233.4782945366074,81.67421269441888,94.33371566205408,target,decoy,competitor,0.8658,0.8658,0.8658,0,1,1,1
806019,806,20/09/2021,2,39,41,11007,competitor,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,JAL,9,compromise,144.0623780440912,137.51408813299676,209.99999999999991,220.5,95.13210300778486,90.8079165074312,target,decoy,competitor,1.0476,0.9524,1.0476,0.1,1,0.9091256204658266,1.0999580008399832
806019,806,20/09/2021,2,40,18,13561,decoy,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,AJC,10,compromise,209.99999999999991,220.5,144.0623780440912,137.51408813299676,324.13500000000005,340.341750000001,competitor,target,decoy,0.9524,1.0476,0.9524,-0.1,1,1.0999580008399832,0.9091256204658266
806019,806,20/09/2021,2,41,10,15395,competitor,1,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,IBK,11,compromise,218.1594657485965,208.2431263963885,136.0544217687074,142.8571428571428,330.36767226726266,315.3509598914787,competitor,target,decoy,1.0476,0.9524,1.0476,0.1,1,0.9091256204658266,1.0999580008399832
806019,806,20/09/2021,2,42,7,9415,target,2,1,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,BID,12,compromise,136.0544217687074,142.8571428571428,218.1594657485965,208.2431263963885,88.14669372770133,92.55402841408666,competitor,decoy,target,0.9524,1.0476,0.9524,-0.1,1,1.0999580008399832,0.9091256204658266
806019,806,20/09/2021,2,42,7,15710,decoy,2,2,NA,10,100,6,Sans Act,sup4,Oui,foyer,f,64,4000_5000,4,BID,12,compromise,136.0544217687074,142.8571428571428,218.1594657485965,208.2431263963885,88.14669372770133,92.55402841408666,competitor,decoy,target,0.9524,1.0476,0.9524,-0.1,1,1.0999580008399832,0.9091256204658266
806020,806,20/09/2021,2,1,5,4879,target,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,ABC,1,decoy,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,253.00000000000003,230.99999999999932,target,decoy,competitor,0.9524,0.9524,1.0952,0,1.1499370012599748,1,1
806020,806,20/09/2021,2,2,6,7191,target,4,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,BAD,2,decoy,129.87012987013017,136.36363636363623,220.00000000000028,230.99999999999932,129.87012987013017,118.57707509881416,competitor,decoy,target,0.9524,0.9524,1.0952,0,1.1499370012599748,1,1
806020,806,20/09/2021,2,2,6,12958,competitor,4,2,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,BAD,2,decoy,129.87012987013017,136.36363636363623,220.00000000000028,230.99999999999932,129.87012987013017,118.57707509881416,competitor,decoy,target,0.9524,0.9524,1.0952,0,1.1499370012599748,1,1
806020,806,20/09/2021,2,2,6,15230,target,4,3,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,BAD,2,decoy,129.87012987013017,136.36363636363623,220.00000000000028,230.99999999999932,129.87012987013017,118.57707509881416,competitor,decoy,target,0.9524,0.9524,1.0952,0,1.1499370012599748,1,1
806020,806,20/09/2021,2,2,6,16118,competitor,4,4,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,BAD,2,decoy,129.87012987013017,136.36363636363623,220.00000000000028,230.99999999999932,129.87012987013017,118.57707509881416,competitor,decoy,target,0.9524,0.9524,1.0952,0,1.1499370012599748,1,1
806020,806,20/09/2021,2,3,3,4988,target,2,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,AFC,3,decoy,220.00000000000028,230.99999999999932,122.4006153836726,141.37271076814173,253.00000000000003,230.99999999999932,decoy,target,competitor,0.9524,0.8658,1.0952,0.09,1.1499370012599748,0.9090718185636288,1.1000231000231
806020,806,20/09/2021,2,3,3,14875,competitor,2,2,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,AFC,3,decoy,220.00000000000028,230.99999999999932,122.4006153836726,141.37271076814173,253.00000000000003,230.99999999999932,decoy,target,competitor,0.9524,0.8658,1.0952,0.09,1.1499370012599748,0.9090718185636288,1.1000231000231
806020,806,20/09/2021,2,4,36,3404,target,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,FAH,4,decoy,122.4006153836726,141.37271076814173,220.00000000000028,230.99999999999932,122.4006153836726,122.9327919722972,competitor,decoy,target,0.8658,0.9524,0.9957,-0.09,1.15003465003465,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,5,4,6340,competitor,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,BED,5,decoy,129.87012987013017,136.36363636363623,212.20502766762016,245.0968069561011,129.87012987013017,118.57707509881416,decoy,target,competitor,0.9524,0.8658,1.0952,0.09,1.1499370012599748,0.9090718185636288,1.1000231000231
806020,806,20/09/2021,2,6,35,2932,target,6,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,EBG,6,decoy,212.20502766762016,245.0968069561011,129.87012987013017,136.36363636363623,244.03578181776336,245.0968069561011,target,decoy,competitor,0.8658,0.9524,0.9957,-0.09,1.15003465003465,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,6,35,12804,competitor,6,2,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,EBG,6,decoy,212.20502766762016,245.0968069561011,129.87012987013017,136.36363636363623,244.03578181776336,245.0968069561011,target,decoy,competitor,0.8658,0.9524,0.9957,-0.09,1.15003465003465,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,6,35,14243,target,6,3,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,EBG,6,decoy,212.20502766762016,245.0968069561011,129.87012987013017,136.36363636363623,244.03578181776336,245.0968069561011,target,decoy,competitor,0.8658,0.9524,0.9957,-0.09,1.15003465003465,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,6,35,15299,competitor,6,4,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,EBG,6,decoy,212.20502766762016,245.0968069561011,129.87012987013017,136.36363636363623,244.03578181776336,245.0968069561011,target,decoy,competitor,0.8658,0.9524,0.9957,-0.09,1.15003465003465,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,6,35,16204,target,6,5,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,EBG,6,decoy,212.20502766762016,245.0968069561011,129.87012987013017,136.36363636363623,244.03578181776336,245.0968069561011,target,decoy,competitor,0.8658,0.9524,0.9957,-0.09,1.15003465003465,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,6,35,19323,competitor,6,6,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,EBG,6,decoy,212.20502766762016,245.0968069561011,129.87012987013017,136.36363636363623,244.03578181776336,245.0968069561011,target,decoy,competitor,0.8658,0.9524,0.9957,-0.09,1.15003465003465,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,7,31,3341,target,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,EFG,7,decoy,212.20502766762016,245.0968069561011,122.4006153836726,141.37271076814173,244.03578181776336,245.0968069561011,competitor,decoy,target,0.8658,0.8658,0.9957,0,1.15003465003465,1,1
806020,806,20/09/2021,2,8,34,1995,target,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,FEH,8,decoy,122.4006153836726,141.37271076814173,212.20502766762016,245.0968069561011,122.4006153836726,122.9327919722972,competitor,target,decoy,0.8658,0.8658,0.9957,0,1.15003465003465,1,1
806020,806,20/09/2021,2,9,15,2445,competitor,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,JAL,9,decoy,137.79547251144095,131.5320419427396,220.00000000000028,230.99999999999932,137.79547251144095,114.37568864586056,decoy,target,competitor,1.0476,0.9524,1.2048,0.1,1.150057273768614,0.9091256204658266,1.0999580008399832
806020,806,20/09/2021,2,10,38,2508,target,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,AJC,10,decoy,220.00000000000028,230.99999999999932,137.79547251144095,131.5320419427396,253.00000000000003,230.99999999999932,competitor,decoy,target,0.9524,1.0476,1.0952,-0.1,1.1499370012599748,1.0999580008399832,0.9091256204658266
806020,806,20/09/2021,2,11,9,2942,target,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,IBK,11,decoy,228.08130670593567,217.7139745829394,129.87012987013017,136.36363636363623,262.29350271182597,217.7139745829394,competitor,decoy,target,1.0476,0.9524,1.2048,0.1,1.150057273768614,0.9091256204658266,1.0999580008399832
806020,806,20/09/2021,2,12,27,2986,target,3,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,BID,12,decoy,129.87012987013017,136.36363636363623,228.08130670593567,217.7139745829394,129.87012987013017,118.57707509881416,competitor,target,decoy,0.9524,1.0476,1.0952,-0.1,1.1499370012599748,1.0999580008399832,0.9091256204658266
806020,806,20/09/2021,2,12,27,9722,competitor,3,2,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,BID,12,decoy,129.87012987013017,136.36363636363623,228.08130670593567,217.7139745829394,129.87012987013017,118.57707509881416,competitor,target,decoy,0.9524,1.0476,1.0952,-0.1,1.1499370012599748,1.0999580008399832,0.9091256204658266
806020,806,20/09/2021,2,12,27,12161,target,3,3,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,BID,12,decoy,129.87012987013017,136.36363636363623,228.08130670593567,217.7139745829394,129.87012987013017,118.57707509881416,competitor,target,decoy,0.9524,1.0476,1.0952,-0.1,1.1499370012599748,1.0999580008399832,0.9091256204658266
806020,806,20/09/2021,2,13,29,18743,competitor,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,AB,13,2menu,220.00000000000028,230.99999999999932,129.87012987013017,136.36363636363623,NA,NA,target,competitor,NA,0.9524,0.9524,NA,0,NA,1,1
806020,806,20/09/2021,2,14,20,2386,target,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,EF,14,2menu,212.20502766762016,245.0968069561011,122.4006153836726,141.37271076814173,NA,NA,target,competitor,NA,0.8658,0.8658,NA,0,NA,1,1
806020,806,20/09/2021,2,15,32,2000,target,2,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,AF,15,2menu,220.00000000000028,230.99999999999932,122.4006153836726,141.37271076814173,NA,NA,competitor,target,NA,0.9524,0.8658,NA,0.09,NA,0.9090718185636288,1.1000231000231
806020,806,20/09/2021,2,15,32,8495,competitor,2,2,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,AF,15,2menu,220.00000000000028,230.99999999999932,122.4006153836726,141.37271076814173,NA,NA,competitor,target,NA,0.9524,0.8658,NA,0.09,NA,0.9090718185636288,1.1000231000231
806020,806,20/09/2021,2,16,14,3670,target,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,EB,16,2menu,212.20502766762016,245.0968069561011,129.87012987013017,136.36363636363623,NA,NA,competitor,target,NA,0.8658,0.9524,NA,-0.09,NA,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,17,8,3509,target,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,AJ,17,2menu,220.00000000000028,230.99999999999932,137.79547251144095,131.5320419427396,NA,NA,competitor,target,NA,0.9524,1.0476,NA,-0.1,NA,1.0999580008399832,0.9091256204658266
806020,806,20/09/2021,2,18,42,3764,target,1,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,IB,18,2menu,228.08130670593567,217.7139745829394,129.87012987013017,136.36363636363623,NA,NA,competitor,target,NA,1.0476,0.9524,NA,0.1,NA,0.9091256204658266,1.0999580008399832
806020,806,20/09/2021,2,19,21,2512,decoy,2,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,BAC,1,similarity,124.2236024844716,130.43478260869554,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,competitor,target,decoy,0.9524,0.9524,0.9524,0,1,1,1
806020,806,20/09/2021,2,19,21,5064,competitor,2,2,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,BAC,1,similarity,124.2236024844716,130.43478260869554,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,competitor,target,decoy,0.9524,0.9524,0.9524,0,1,1,1
806020,806,20/09/2021,2,20,18,2982,decoy,3,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,ABD,2,similarity,230.00000000000009,241.5000000000007,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,competitor,decoy,target,0.9524,0.9524,0.9524,0,1,1,1
806020,806,20/09/2021,2,20,18,13151,target,3,2,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,ABD,2,similarity,230.00000000000009,241.5000000000007,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,competitor,decoy,target,0.9524,0.9524,0.9524,0,1,1,1
806020,806,20/09/2021,2,20,18,13839,decoy,3,3,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,ABD,2,similarity,230.00000000000009,241.5000000000007,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,competitor,decoy,target,0.9524,0.9524,0.9524,0,1,1,1
806020,806,20/09/2021,2,21,2,5928,competitor,3,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,FAC,3,similarity,116.85038835572236,134.96219855085957,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,target,decoy,competitor,0.8658,0.9524,0.9524,-0.09,1.1000231000231,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,21,2,18639,target,3,2,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,FAC,3,similarity,116.85038835572236,134.96219855085957,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,target,decoy,competitor,0.8658,0.9524,0.9524,-0.09,1.1000231000231,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,21,2,19287,competitor,3,3,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,FAC,3,similarity,116.85038835572236,134.96219855085957,230.00000000000009,241.5000000000007,253.1508786180531,265.80842254895464,target,decoy,competitor,0.8658,0.9524,0.9524,-0.09,1.1000231000231,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,22,33,3048,target,2,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,AFH,4,similarity,230.00000000000009,241.5000000000007,116.85038835572236,134.96219855085957,106.19374898863302,122.65378008187136,competitor,decoy,target,0.9524,0.8658,0.8658,0.09,0.9090718185636288,0.9090718185636288,1.1000231000231
806020,806,20/09/2021,2,22,33,9560,decoy,2,2,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,AFH,4,similarity,230.00000000000009,241.5000000000007,116.85038835572236,134.96219855085957,106.19374898863302,122.65378008187136,competitor,decoy,target,0.9524,0.8658,0.8658,0.09,0.9090718185636288,0.9090718185636288,1.1000231000231
806020,806,20/09/2021,2,23,25,4522,target,2,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,EBD,5,similarity,222.28446425829887,256.73855621833593,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,target,decoy,competitor,0.8658,0.9524,0.9524,-0.09,1.1000231000231,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,23,25,15985,target,2,2,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,EBD,5,similarity,222.28446425829887,256.73855621833593,124.2236024844716,130.43478260869554,112.86324079694955,118.50640283679654,target,decoy,competitor,0.8658,0.9524,0.9524,-0.09,1.1000231000231,1.1000231000231,0.9090718185636288
806020,806,20/09/2021,2,24,22,4791,competitor,2,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,BEG,6,similarity,124.2236024844716,130.43478260869554,222.28446425829887,256.73855621833593,244.59091256686088,282.5025040147248,competitor,target,decoy,0.9524,0.8658,0.8658,0.09,0.9090718185636288,0.9090718185636288,1.1000231000231
806020,806,20/09/2021,2,24,22,17870,decoy,2,2,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,BEG,6,similarity,124.2236024844716,130.43478260869554,222.28446425829887,256.73855621833593,244.59091256686088,282.5025040147248,competitor,target,decoy,0.9524,0.8658,0.8658,0.09,0.9090718185636288,0.9090718185636288,1.1000231000231
806020,806,20/09/2021,2,25,30,4286,competitor,3,1,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,FEG,7,similarity,116.85038835572236,134.96219855085957,222.28446425829887,256.73855621833593,244.59091256686088,282.5025040147248,competitor,decoy,target,0.8658,0.8658,0.8658,0,1,1,1
806020,806,20/09/2021,2,25,30,19037,decoy,3,2,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,FEG,7,similarity,116.85038835572236,134.96219855085957,222.28446425829887,256.73855621833593,244.59091256686088,282.5025040147248,competitor,decoy,target,0.8658,0.8658,0.8658,0,1,1,1
806020,806,20/09/2021,2,25,30,19805,competitor,3,3,NA,10,5,1,ProfInt,sup2,Non,travail,f,56,2000_3000,6,FEG,7,similarity,116.85038835572236,134.96219855085957,222.28446425829887,256.73855621833593,244.59091256686088,282.5025040147248,competitor,decoy,target,0.8658,0.8658,0.8658,0,1,1,1
