"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"201","I[186]",0.8186742245,0.815985,0.0743020581003991,0.0751352027999999,0.70083085,0.9448903,1.00002328284284,1983.54720841074,1811.93128904321
"202","I[187]",1.929169565,1.91928,0.161212255328169,0.162292809,1.6751355,2.1963355,0.999795384572274,2001.83819297345,1915.49661510765
"203","I[188]",1.576538025,1.57453,0.127538504476536,0.127155189,1.3755295,1.788422,1.00221400808264,1745.34809712534,1479.6769843629
"204","I[189]",1.127260037,1.12085,0.106342729898737,0.105398034,0.96205975,1.305588,0.999501007482405,2033.54838005515,2004.22343020712
"205","I[190]",0.6806474825,0.679797,0.0700646806757712,0.0683196906000001,0.57667565,0.8026816,0.999624696654164,1937.77671284844,2090.16379680511
"206","I[191]",2.53364559,2.527815,0.195715374356568,0.198179142,2.2142265,2.864562,1.00065126764816,1907.6714440016,1921.17599996482
"207","I[192]",2.85588585,2.84718,0.206685566497462,0.205799706,2.5271565,3.2050085,1.00031218805327,1884.57619914879,1730.52442804043
"208","I[193]",2.37380984,2.36726,0.167285284649321,0.171077214,2.118026,2.655605,0.999598811522367,1974.29067958607,1628.39982720776
"209","I[194]",2.227974635,2.22059,0.154887425442309,0.158134116,1.9916235,2.490872,1.00169273681796,2008.21398865139,2000.08812338035
"210","I[195]",2.585366035,2.568255,0.182934280805637,0.178267824,2.3010565,2.916465,1.00056574675718,2090.73080621089,2092.42118306725
"211","I[196]",0.823644123,0.820989,0.0764999679489538,0.0741833736,0.6996543,0.95331935,1.00098053052222,1889.65171364379,1863.08456066494
"212","I[197]",1.598590725,1.58951,0.138902779184064,0.140543067,1.3828515,1.8412845,0.999594137417077,1882.38444550142,1816.01700448629
"213","I[198]",3.038156475,3.0313,0.20391808004738,0.21089985,2.721683,3.37993,0.999898240741436,1768.43808915395,1450.12496310706
"214","m[1]",0.86011041,0.856172,0.102898327633464,0.10274418,0.6996365,1.0386495,1.00223236880255,1981.8393957983,1998.34912475085
"215","m[2]",1.0216022025,1.0156,0.107676525326771,0.1054973682,0.85137115,1.2124505,0.999750517305094,1979.28104703095,1921.86099939317
"216","m[3]",0.935006363,0.926794,0.132744343585846,0.1306081644,0.7382979,1.1697585,0.999505135387258,1887.66893291346,2045.1897662217
"217","m[4]",0.7369900175,0.712704,0.198170277111769,0.191159031,0.4673891,1.102713,1.00182334289153,1971.85923889855,1961.52960842579
"218","m[5]",1.0235372535,1.010635,0.163202828653797,0.1618168944,0.7810875,1.31288,1.00239008904265,2036.24967991736,1869.16636734187
"219","m[6]",0.9494692415,0.9324625,0.194936477957537,0.1821040515,0.6633509,1.298692,0.999878540955093,1893.87430872502,1933.69328903974
"220","m[7]",0.836296015,0.8262715,0.133668501038404,0.1316452431,0.63869435,1.070887,1.00146337346895,2053.82132338645,2089.13154864189
"221","m[8]",0.937396467,0.923355,0.140675113425053,0.1365526491,0.7254301,1.192423,1.0012729836557,1931.37992248066,1962.8137738422
"222","m[9]",0.8565713765,0.8465875,0.139627267810481,0.13654746,0.6454062,1.1027435,1.00069806072819,1992.845713545,1748.54232619944
"223","m[10]",0.946394042,0.9420055,0.0952729039237824,0.1009183581,0.80379095,1.1114945,0.999525460836497,1940.4890649809,1884.27190098687
"224","m[11]",0.9209245095,0.917846,0.0888168970504472,0.0913096274999999,0.78621635,1.0727755,0.999556299992926,1851.33776650972,1929.39113283239
"225","m[12]",0.869426364,0.864167,0.102192226011434,0.1020065865,0.71214045,1.042002,1.00130435256626,2012.42243493022,1882.83279065089
"226","m[13]",0.8487974425,0.843064,0.110213572095948,0.1130690064,0.6816276,1.035453,1.00103943833415,2015.81678862049,1871.07423796199
"227","m[14]",0.665070264,0.657668,0.113666208401633,0.1105226409,0.4943342,0.8704853,1.00044270308564,1665.32622688204,1895.13150899933
"228","m[15]",1.210050212,1.205535,0.137035853048844,0.134316147,1.0069095,1.446813,0.999546824978641,1949.86538473836,2040.22454997535
"229","m[16]",0.8089473105,0.7912465,0.151412647747872,0.1432362099,0.5931876,1.096359,1.00086592716996,2144.77993124492,1865.24593542494
"230","m[17]",0.941216229,0.9334505,0.155655930871308,0.1475624367,0.70916945,1.206809,1.0008521369182,1944.68725685396,1893.00667623692
"231","m[18]",1.023027566,1.01514,0.13862274649637,0.1380782445,0.81420045,1.254717,1.00054346639072,1900.11936737477,1858.51026086975
"232","m[19]",1.03739952,1.021655,0.1724681705477,0.1663143615,0.78152025,1.350931,0.999752238853485,1856.26924288709,1810.59025125736
"233","m[20]",0.9487833055,0.939672,0.134936988914318,0.1335852252,0.74323815,1.1871555,0.999517667336793,2085.71170485511,1713.56593506571
"234","m[21]",0.8280519135,0.8204905,0.117377661120714,0.1133143767,0.6476977,1.033288,0.999857414747377,1868.96976497776,1847.97665367457
"235","m[22]",0.889184256,0.869185,0.21106032632747,0.2112719826,0.5922475,1.2822875,0.999554774655569,2042.5568068688,1869.71128834032
"236","m[23]",0.9765264235,0.972035,0.0910126055850718,0.0911346806999999,0.8337567,1.1297245,1.00397334639165,2002.69873659604,1959.92797555622
"237","m[24]",0.7659964555,0.7607795,0.0922835038897316,0.093514995,0.6244069,0.9233551,0.999631633382148,1923.11526544673,1605.05855834442
"238","m[25]",0.889769432,0.8649965,0.200168178549947,0.1860329415,0.60486975,1.251847,1.000310702605,2041.56497045785,1952.9303713569
"239","m[26]",0.960363126,0.9535245,0.141773688315344,0.1362776268,0.7408934,1.2119545,1.00108083647759,1981.10802551913,1589.69122966456
"240","m[27]",1.341577136,1.3285,0.185756134225817,0.177207765,1.0606625,1.6748715,1.00061597653461,2017.43555670703,1931.26041909544
"241","m[28]",0.8009364215,0.7956325,0.0973960645192133,0.0951851438999999,0.6552976,0.97052135,0.999529744951197,1933.21258980582,2041.72806268719
"242","m[29]",0.8911635465,0.877901,0.158049636835292,0.1541614893,0.6519253,1.1752795,0.999669800181853,2066.225593538,2047.32872199687
"243","m[30]",0.8796712435,0.8708785,0.150668645166931,0.1532400534,0.64968025,1.144087,1.00092923874567,1741.438279231,1943.77028457308
"244","m[31]",0.8315667655,0.793406,0.278682236092729,0.2454081063,0.4569495,1.3471845,0.999569432152749,2059.46080303621,1746.64914965466
"245","m[32]",1.332287395,1.33014,0.0911690299305264,0.0886372410000001,1.1853985,1.4815795,0.999734219846924,2053.1180398301,1962.91168386695
"246","m[33]",0.987796205,0.9709505,0.163320033144612,0.1545521544,0.74375965,1.276591,0.999633701142875,2032.51282312813,1959.94608799392
"247","m[34]",0.863039223,0.824041,0.277087664845505,0.2588048799,0.4830589,1.3797875,1.00008436559804,1859.0059136631,1890.57566749508
"248","m[35]",0.907932654,0.8906815,0.181217623317288,0.172989768,0.64765985,1.233421,0.999975604014207,2043.02160496856,1921.17599996482
"249","m[36]",0.98022531,0.9667655,0.155507826042953,0.1521829596,0.7456104,1.2522775,0.999667531842997,2033.18145526214,2012.62863127208
"250","m[37]",0.9626149455,0.950634,0.14552963517785,0.1426765284,0.7436795,1.211552,1.00153611481133,2089.10369742153,1962.8137738422
"251","m[38]",0.975344899,0.967355,0.134408828823335,0.1345555869,0.7756765,1.208143,0.999707805812253,1912.11931339951,1588.16111395077
"252","m[39]",0.891776144,0.8739625,0.18860013732452,0.1810017384,0.62127755,1.226704,1.00107185611465,2108.79918442083,1713.99804086667
"253","m[40]",0.9245200545,0.914197,0.136383830039447,0.1303924461,0.71952625,1.1663805,0.999829742051801,1812.82937650539,1962.09111755608
"254","m[41]",0.8531884485,0.827897,0.20014446300956,0.1914585162,0.56509235,1.2021815,0.999866731888154,1878.82794528694,1698.72305285813
"255","m[42]",0.893658684,0.879856,0.174414062981034,0.1707932961,0.6284331,1.198278,1.00016975636624,1942.28703771439,1824.6656029433
"256","m[43]",1.010793277,1.00673,0.137882342781227,0.1407691635,0.7953494,1.2474305,1.00077566975026,1914.12295704496,1927.75898819169
"257","m[44]",0.8946048195,0.8702335,0.195651441141465,0.1854784491,0.6211689,1.245471,1.0010332738728,1910.27485860801,1688.8238228704
"258","m[45]",0.8579514605,0.841499,0.190719684895232,0.1892412879,0.5787274,1.199717,0.999932104880567,1954.15041034777,1844.99606558542
"259","m[46]",0.920822127,0.9107075,0.143328050995152,0.1374718611,0.7097571,1.178986,1.00099198410802,1986.20134148066,2001.18275150363
"260","m[47]",1.0061770015,0.987685,0.167214077432348,0.166710957,0.75954935,1.2963945,1.00017344975896,2164.55776440819,1918.21628825582
"261","m[48]",0.8466564395,0.841605,0.102431987801159,0.0986440496999999,0.68627475,1.0199285,0.9997629895298,1823.46928680187,1820.45644053722
"262","m[49]",0.817852074,0.7753195,0.268987818904794,0.2438232069,0.4660369,1.2846225,1.00097972726238,1923.65130940812,2001.18275150363
"263","m[50]",0.5560940975,0.542961,0.107195858589301,0.1054988508,0.3967889,0.74905665,1.00194871789123,1901.36674948766,1748.33009905098
"264","m[51]",0.856025261,0.846971,0.15035039294363,0.1480680033,0.62845045,1.1224235,1.00196636227853,2077.63764649223,2044.21162482085
"265","m[52]",1.087956915,1.076735,0.143792684400105,0.1413236559,0.86582945,1.3318885,1.00018536421585,1617.27834320837,1755.78088902619
"266","m[53]",0.9098907715,0.8963095,0.150777004761352,0.1471650999,0.6868286,1.164861,0.999547838400608,1965.16020427412,1970.60148571341
"267","m[54]",0.842474152,0.815758,0.216132936812992,0.2039234757,0.53623885,1.241175,0.999637075681669,1913.96122458278,1515.2884388785
"268","m[55]",0.9001539145,0.897924,0.112272177394284,0.1085893305,0.7203382,1.0969155,1.00323274713297,1687.32876343773,1959.67554060508
"269","m[56]",0.946478056,0.9296205,0.161597202173902,0.1554543165,0.69972155,1.2314075,1.00073819048261,2031.09386496173,1816.97462668308
"270","m[57]",0.7581185865,0.7367595,0.197330781651434,0.1894406976,0.47662825,1.101385,1.00027563095166,1836.76108260475,1751.5593972801
"271","m[58]",0.798400309,0.761139,0.261488774633031,0.2489122314,0.4463527,1.2646245,1.00031955446613,2109.81443257782,1837.01484748547
"272","m[59]",0.862118097,0.855095,0.103334369277649,0.1021333488,0.705769,1.047558,0.999845794270965,2204.22932121096,1979.42237868742
"273","m[60]",0.8371431975,0.8303005,0.0965023950026273,0.0931702904999999,0.68833095,1.006749,1.00002052327903,2007.77507657581,1991.04249026808
"274","m[61]",0.9754609865,0.9701855,0.0829329642204082,0.0814621983000001,0.84815605,1.1227905,0.999798751818355,1845.85527295945,1937.30019259361
"275","m[62]",1.1345607165,1.12781,0.137794624740034,0.135635661,0.92384645,1.370641,0.999601118260773,2015.20241407602,2045.99109753231
"276","m[63]",1.080762328,1.076245,0.0852169379173731,0.0874956390000002,0.95071565,1.227518,1.00017577641718,2043.22957337111,1847.62718568113
"277","m[64]",0.7580480615,0.7315765,0.218330300500606,0.2045936109,0.45795295,1.14585,0.999759224038447,1820.85869886668,1873.96068295524
"278","m[65]",0.892448083,0.875297,0.192893937102586,0.1853776323,0.60489605,1.2257455,1.00100467076286,1925.40280922107,1981.51218677249
"279","m[66]",0.7288000395,0.7192195,0.116906289067187,0.1059769893,0.5511168,0.9344965,1.00022253828067,1999.37911051759,1890.66404651638
"280","m[67]",1.0076955295,1.001855,0.138993920772687,0.1405890276,0.8011072,1.247943,1.00427300815078,1989.34143646756,1934.48557843114
"281","m[68]",0.870095938,0.863665,0.0826422175521635,0.0812138628,0.74159365,1.010378,1.00047490100297,2043.93637186587,1705.51106925787
"282","m[69]",0.754571469,0.7469145,0.109063561052639,0.1081386201,0.5897052,0.95019885,1.00009263698347,1939.2549795314,2002.87030852694
"283","m[70]",0.839080896,0.818711,0.190783511789802,0.1821559425,0.56496795,1.179201,0.999707352573231,1906.18063192382,1867.90672864316
"284","m[71]",0.9728319085,0.9598535,0.175206765524265,0.1653091587,0.71133625,1.281241,0.999680702475275,2035.77931475639,1998.8273201918
"285","m[72]",0.785966518,0.7638375,0.188944014289725,0.1803471705,0.5181904,1.116959,0.999562854781693,2004.06045414962,1900.78082801487
"286","m[73]",1.0064772725,0.9972925,0.132519599722753,0.1333561635,0.80796465,1.2412165,0.999744555981002,2116.76300012894,1990.37412922705
"287","m[74]",1.243965419,1.23426,0.159435314346869,0.159735324,0.9954632,1.5225155,0.999516886630176,2135.17989130873,1682.90059531623
"288","m[75]",0.809319357,0.800865,0.139223864498007,0.1343635902,0.5996889,1.055013,0.999743744037443,1791.65930903174,1671.40939033086
"289","m[76]",0.814798971,0.8082865,0.0901516391218836,0.0889886171999999,0.68169605,0.9722536,1.00092119224162,1806.68720994651,1596.02693487684
"290","m[77]",0.8489779875,0.84287,0.087938275975198,0.0840226485,0.71128585,1.004081,0.999758295531926,2009.36821743046,1964.82595631764
"291","m[78]",1.1390311155,1.132965,0.147886180404494,0.147251832,0.91484025,1.3942935,0.999571085644241,2099.62701683669,2047.41798921139
"292","m[79]",0.6718565675,0.6682615,0.0798177065387562,0.0793257716999999,0.54505465,0.80859645,0.999669668534046,1819.89672459525,1461.74546811124
"293","m[80]",1.1636698775,1.153565,0.130166517935582,0.126043239,0.96332295,1.3920865,0.99976832891915,2049.09470790292,1849.53127349908
"294","m[81]",0.934176268,0.92595,0.117415638536238,0.1131008823,0.75592755,1.1433935,0.999552783352356,1906.17001428531,1920.33979309389
"295","m[82]",1.212719481,1.20366,0.156401265178644,0.159075567,0.97713675,1.473921,1.0006404539552,1885.85534946822,1996.6070425724
"296","m[83]",0.9572645905,0.9534065,0.0979700971353615,0.0989679978,0.80242355,1.1278765,1.00020190201893,1764.28013162351,2003.46196224318
"297","m[84]",1.2603444385,1.250595,0.13890466593815,0.14121765,1.0528175,1.499819,1.00136704540206,1853.35784510643,1828.34835831165
"298","m[85]",0.9061532575,0.8710635,0.255616909033601,0.2350906929,0.5573694,1.3865155,1.001109955867,1909.8267038449,1887.25540273731
"299","m[86]",0.9070614375,0.8712625,0.252224937810879,0.2361522345,0.5523197,1.3770415,1.00035644660055,2070.10830535118,1927.57532532975
"300","m[87]",0.8216093765,0.813056,0.108354327210871,0.1070444613,0.65667785,1.010464,1.00011008795982,1991.83461563408,1922.39429412326
"301","m[88]",0.985147325,0.9761245,0.140569118992514,0.1421857878,0.7702627,1.226814,1.00049332781922,1917.64441040755,1882.2935610731
"302","m[89]",0.705617026,0.701095,0.0671962169193658,0.0683374818,0.6015687,0.8184374,0.999816713187012,2041.55412172629,1909.6320497045
"303","m[90]",0.990024235,0.982112,0.165533315389551,0.1589762328,0.74651315,1.2761765,1.0001885714847,2054.08779231065,1919.76450443809
"304","m[91]",1.053810134,1.0496,0.114470952617171,0.1156865367,0.8790079,1.2496145,0.999932403262833,1918.65018939426,1937.61786521793
"305","m[92]",0.7877195345,0.774264,0.129040402380386,0.1269461424,0.5956161,1.013505,1.00013770059772,1987.31370833261,1849.9634348195
"306","m[93]",0.9103248915,0.9038465,0.135216258554178,0.1320062562,0.7079749,1.1328865,0.999589493142068,1920.37715290889,1798.46979857656
"307","m[94]",0.9457135225,0.942569,0.0801493304049864,0.0779654862,0.81637745,1.0800035,0.999779806444011,1886.09689170619,2045.99109753231
"308","m[95]",0.8509626945,0.8467945,0.0803889588261768,0.0796512024,0.72919795,0.9878344,1.00013384846232,2023.99870284493,1922.7754964608
"309","m[96]",0.9549102605,0.9359415,0.203142077395622,0.2020257477,0.65365585,1.321215,1.00071874373853,1912.46532210165,1727.05823775621
"310","m[97]",0.98509824,0.9643795,0.196731741557862,0.1917453993,0.69799675,1.3336035,1.00065534946446,1798.116590144,1891.05866065202
"311","m[98]",0.984854255,0.969447,0.170861427429422,0.165925179,0.7349965,1.293823,1.00189966335159,1947.23810162589,1959.94608799392
"312","m[99]",0.6096474065,0.6027065,0.0965151774432898,0.0959850066000001,0.46949445,0.7776653,1.00180287811712,1720.20650673403,1725.7941650578
"313","m[100]",1.015385498,1.0081,0.128025663006434,0.1240743462,0.8132412,1.2385855,0.999650339122546,1869.18414120477,1864.45622668757
"314","m[101]",0.9006315655,0.8966155,0.0908007244341398,0.0906721095,0.75550185,1.058801,0.999640236386869,1790.6064031504,1928.52118982839
"315","m[102]",0.8628944525,0.8294765,0.235644065424467,0.2158984359,0.5373895,1.292694,1.00061538583435,2001.53359406834,1976.24463035334
"316","m[103]",1.0638657485,1.058325,0.118231376288457,0.117814809,0.884376,1.2682875,1.00011913133481,1993.96657669248,1983.98936911746
"317","m[104]",0.802591247,0.7957595,0.10312473429571,0.097606971,0.64673185,0.9804611,1.00075112324806,1969.55974908409,1977.82998792918
"318","m[105]",0.8829175655,0.8775825,0.105573724910199,0.1017011709,0.71936425,1.0659465,0.999696600305955,1873.76088330798,2003.88489292958
"319","m[106]",0.9550030075,0.9388065,0.178867883903943,0.1717251102,0.70019015,1.278494,1.00040173632665,1935.53486814073,1705.10543590216
"320","m[107]",0.866965564,0.8636595,0.0792466492084889,0.0768127647,0.74245385,1.007091,1.00029200456908,1851.35189815007,1740.5694585622
"321","m[108]",0.912338139,0.908175,0.116195322303595,0.1127635908,0.7289594,1.1128535,1.00160825379888,1596.7319123303,1718.58609158614
"322","m[109]",1.051889074,1.051245,0.0876049290045399,0.0857009517,0.91473315,1.1969535,0.999909758495289,1770.13565582065,1882.31921405841
"323","m[110]",1.1419256265,1.13293,0.127190313313697,0.124293771,0.9452196,1.3679225,1.00055930160709,1947.77857971567,1952.9303713569
"324","m[111]",0.751868559,0.7402145,0.145838662922021,0.1358476728,0.5355738,1.027078,0.999761188409902,1914.01161803066,1855.80834033669
"325","m[112]",1.0128985495,1.00499,0.121439825819943,0.118133568,0.8298861,1.2262335,1.00088671790678,1880.3755061207,1625.24265962341
"326","m[113]",0.7692626275,0.7645825,0.0834721500593791,0.0862547028,0.6400411,0.91566445,0.999658937260821,1928.109697384,1994.05793484672
"327","m[114]",0.6906458635,0.6829505,0.113083445156677,0.1112216868,0.52032575,0.89314575,1.00040116371358,1857.67033270231,1845.77493575977
"328","m[115]",0.9257932185,0.913688,0.175376033056513,0.1709467452,0.65875975,1.2243955,1.00014591483259,2040.91524509237,2002.11038000361
"329","m[116]",0.88342845,0.8670885,0.189286245495565,0.189216825,0.60866835,1.2257095,0.999604418143772,2028.4601542779,1744.63154042696
"330","m[117]",0.8421260755,0.831015,0.14704996036806,0.1418944569,0.6247582,1.1002175,0.999517390817012,2035.40787148419,1939.81171278929
"331","m[118]",0.957125632,0.9367375,0.171420673214173,0.1592423595,0.7141374,1.272902,1.00052557769857,1923.11543678295,2036.48309591066
"332","m[119]",0.8366779805,0.8212955,0.184990160171195,0.1845903717,0.5668299,1.1685755,0.999925547386546,2210.28019430312,1998.8273201918
"333","m[120]",0.8210342295,0.812896,0.0972139974265571,0.0991881639000002,0.6735639,0.9957828,1.00015555520849,1910.87405487409,1962.80338040946
"334","m[121]",0.80109432,0.794857,0.123113482816571,0.1190564865,0.60786665,1.013206,1.00028237229987,1869.20338349465,1557.43025103682
"335","m[122]",0.9250020415,0.9186835,0.107274662113108,0.1082335065,0.76085435,1.109541,1.00011193521928,1851.20813501192,1916.96431718499
"336","m[123]",0.94418731,0.928234,0.179396417264584,0.1670452833,0.68549795,1.267537,1.00018831375132,1958.12641058071,1958.88903719233
"337","m[124]",0.8227037435,0.798514,0.180628122054815,0.1692002424,0.56902655,1.1635445,0.999987953450692,1982.80329553648,1919.35298469675
"338","m[125]",1.078935133,1.07213,0.11915322912306,0.11608758,0.8949645,1.288094,0.999538653653141,1864.92307282206,1784.4539765347
"339","m[126]",0.8604125595,0.855879,0.115684367990092,0.1147124685,0.6811728,1.059442,0.999612207873318,2022.28444458834,1958.88903719233
"340","m[127]",0.9631507255,0.955554,0.124423854231381,0.1257259626,0.7695252,1.168544,1.00008476852491,2143.83441448398,1920.14975158524
"341","m[128]",0.795010963,0.7875565,0.111337606231175,0.1116560886,0.62434315,0.99303335,0.999954226064264,2121.5628246542,2039.18957461198
"342","m[129]",0.9585590795,0.95091,0.118215300406869,0.1156524369,0.7777511,1.1559035,0.99961738011662,2023.59757897386,2004.13877981891
"343","m[130]",0.9395482775,0.9271815,0.152834826986166,0.1474853415,0.7091402,1.214744,0.999866492912246,1861.593495165,1913.22673586444
"344","m[131]",0.858728178,0.845671,0.149229975567874,0.1466017119,0.6327619,1.1140505,0.999696311504747,2046.29921513926,1910.85654079255
"345","m[132]",1.1074279855,1.10057,0.13468833505977,0.135101925,0.89733275,1.3351875,0.999801245686136,2118.050071128,1875.43682172368
"346","m[133]",0.9200835835,0.906845,0.136351947786383,0.1363806675,0.714129,1.157172,1.00029181474511,1969.17995249273,1808.75850677815
"347","m[134]",1.0171594505,1.011305,0.0995392247349755,0.0981651699,0.85863595,1.192836,1.00013648330991,1905.5014111062,1962.73343888589
"348","m[135]",1.124305196,1.110125,0.203597925739968,0.1913947644,0.8163648,1.4845115,1.00090782155974,2067.88834241862,1915.49661510765
"349","m[136]",0.7511532255,0.7254455,0.211612714351795,0.1952502657,0.45367535,1.1394935,0.999506619479422,2004.56694967746,1884.63419829358
"350","m[137]",0.917109783,0.9020395,0.179442758694866,0.1755405813,0.6542351,1.231861,1.00040182098578,1860.98801380892,1729.66638586803
"351","m[138]",0.829936052,0.8118665,0.174677254450236,0.1664411238,0.57474665,1.140551,0.999567310458103,2018.883633443,1747.32987842961
"352","m[139]",0.873713287,0.8689745,0.0979040538923129,0.0974194220999999,0.7212033,1.0425505,1.00076865958275,1991.12135364585,1935.05498238107
"353","m[140]",0.8175572695,0.8083375,0.127883710138893,0.1272760209,0.6261976,1.039489,1.00172696283978,1988.89240280188,1921.09889758223
"354","m[141]",1.074477108,1.05947,0.171893948102231,0.1644247878,0.81349095,1.3849225,1.0000183136621,2161.39943830567,1716.76720448101
"355","m[142]",0.680148207,0.6691615,0.123210597396318,0.1161824664,0.49888395,0.8990782,0.999572568382905,1609.79249276638,1824.86824408888
"356","m[143]",0.722409065,0.716476,0.0797427446994388,0.0797194020000001,0.60277185,0.8617425,0.999988621622692,2079.53463293904,1897.71663283592
"357","m[144]",0.698385256,0.6950395,0.0635953547670538,0.0653055647999999,0.60072055,0.80985645,1.00043595806904,2014.25672052117,1961.09592745551
"358","m[145]",0.8156525725,0.77708,0.252666616593107,0.2259519465,0.4750859,1.275497,0.99959460983444,1903.27976086451,1923.11353060878
"359","m[146]",0.8756606995,0.854752,0.207968046463526,0.1979915931,0.57336715,1.238717,0.999817210401201,2108.73417945544,1887.42695166365
"360","m[147]",0.959860613,0.9560965,0.096233322512278,0.0949835103,0.8061277,1.121346,0.999648849511179,2011.59489511159,1702.58622819993
"361","m[148]",0.856047927,0.8370615,0.162758252754327,0.1563653742,0.62508255,1.156337,1.00022188825728,1994.95624630508,1926.9388185533
"362","m[149]",0.9004318415,0.8801055,0.205303507331084,0.1927743237,0.61086,1.279309,0.999541653193202,2006.66890826499,1863.85886245201
"363","m[150]",0.985928541,0.9760305,0.139244049159583,0.132070008,0.77303625,1.2254665,1.00383862090969,1711.53057073124,1954.82927111536
"364","m[151]",1.1175394295,1.110145,0.112103489657119,0.109942203,0.9436549,1.3111985,1.00201014125289,1856.65577505334,1985.48060429908
"365","m[152]",0.8904203,0.854193,0.263656303223258,0.2446460499,0.5163746,1.3878465,0.99958815002631,2097.36802256725,1883.59326981967
"366","m[153]",0.8279861335,0.8181325,0.109863985939369,0.1070466852,0.6616074,1.020422,1.00076124359637,1977.29560458525,1981.02484151043
"367","m[154]",0.891587164,0.8811,0.147096416941408,0.1421353794,0.67324225,1.1544805,1.0017756954499,1929.98312079409,1819.48468758454
"368","m[155]",1.1549635145,1.1478,0.11680633592661,0.114664284,0.97310425,1.350704,0.999657161421715,2000.67487759697,2002.32432114211
"369","m[156]",0.826455639,0.814778,0.146058159640358,0.1389463068,0.61936455,1.1005215,1.00145064038605,2063.85052576271,1972.00968416308
"370","m[157]",0.9813576945,0.973739,0.12255571373254,0.1184456553,0.7978954,1.1954295,1.00242884486343,1741.76336586387,1884.85168018523
"371","m[158]",0.843983197,0.8260685,0.181562105750747,0.1758400665,0.57260075,1.175847,1.00010525821481,2035.43869129152,1811.93128904321
"372","m[159]",0.8395369835,0.827263,0.146936060828297,0.1432525185,0.61180565,1.0957435,1.0009074529381,1855.24344193362,1917.90078546489
"373","m[160]",0.801024492,0.7965045,0.0961573950860349,0.0928322577,0.656426,0.966747,0.99965798720603,1834.59715094523,1439.22127638706
"374","m[161]",0.741286723,0.728869,0.152451326767578,0.1433044095,0.5195748,1.01031,1.00022369528545,2207.04361057159,1890.9935019116
"375","m[162]",0.7819107685,0.7771865,0.097848821855637,0.0931539819,0.6287188,0.9553155,0.999644498853283,2043.59198934199,1690.85133710076
"376","m[163]",0.965582914,0.961811,0.0776715853351394,0.0757000734000001,0.84303075,1.098341,0.999898840142339,1872.50770160988,1923.11353060878
"377","m[164]",0.8539511285,0.835644,0.168463836318121,0.1578546459,0.60810305,1.153591,0.999553236695611,2082.18222534351,1918.21628825582
"378","m[165]",0.8101475155,0.8007455,0.116942435254742,0.1126094004,0.6376527,1.0185505,0.999602419730797,1948.69672912144,1884.98412885863
"379","m[166]",1.133912411,1.12583,0.114853380612197,0.111484107,0.9566382,1.330731,0.99958635595803,1962.90112125135,1596.63087960878
"380","m[167]",1.0288234365,1.02495,0.0984395595811726,0.0996040332,0.87587445,1.196355,0.999638670529232,2163.82132658981,2138.05352884084
"381","m[168]",0.823465097,0.817316,0.0929587784809586,0.0915112611,0.6795445,0.9846368,0.999935834853221,1868.98187231186,1890.51628532549
"382","m[169]",0.8249675085,0.8123145,0.131625786562486,0.1338847104,0.6299719,1.051464,1.00324092098822,1596.31948826509,1483.16973657503
"383","m[170]",0.8276512545,0.783265,0.254608231156308,0.2273581926,0.4926877,1.308912,1.00144123746842,1791.5056041116,1807.68899206386
"384","m[171]",0.81749171,0.8074325,0.150539638358518,0.1483393191,0.59611415,1.0676765,0.999541384323101,2039.18225771682,1921.38338511055
"385","m[172]",1.047509382,1.04209,0.123916857289383,0.1209816426,0.8571495,1.2565535,0.99958717613776,1890.24054117186,1834.85830723799
"386","m[173]",0.7919979365,0.781126,0.122998379636693,0.1207177398,0.6116775,1.0208,0.999799061573242,1945.79763431889,1848.18348636236
"387","m[174]",0.4990899035,0.493387,0.0710667750831114,0.0663745194,0.3908226,0.6278419,1.00028218052131,1912.90448965574,1921.38338511055
"388","m[175]",0.856198762,0.846089,0.139979524143559,0.1362665073,0.6428754,1.098635,0.999906486325503,1958.81448508569,1884.63419829358
"389","m[176]",1.0962386895,1.0882,0.134262993641241,0.1346311995,0.89592595,1.329279,1.00022700173485,2030.1316948769,1879.07861671789
"390","m[177]",0.681286114,0.658251,0.170314868027385,0.1617212667,0.45272585,0.9991147,1.00005060670593,1939.0024678271,1843.20107171361
"391","m[178]",0.7896271135,0.783053,0.0831471539676198,0.0826608804,0.66243885,0.92875815,0.999774720081259,2049.78227571905,1923.08062501083
"392","m[179]",0.8776218285,0.8628815,0.157847199398751,0.1541273895,0.6470227,1.157485,1.00017025972219,2032.4649256044,1835.5158125644
"393","m[180]",0.968590651,0.959511,0.16497370719941,0.1623639738,0.7220747,1.261601,1.00117501235192,2007.58004203556,2003.46196224318
"394","m[181]",0.8630686475,0.8592345,0.128134049594575,0.1257630276,0.6681813,1.0819835,1.00101557813905,2001.61497840152,1882.2935610731
"395","m[182]",0.982484157,0.968832,0.162105761226178,0.1574172789,0.74354795,1.268058,1.00121992152517,1907.16381296045,1886.25113352269
"396","m[183]",1.132052487,1.1261,0.144076533709701,0.145791471,0.91028015,1.3776055,1.00173182351099,1796.60641506159,2004.22343020712
"397","m[184]",1.219705472,1.2003,0.219207170773151,0.210692286,0.88599945,1.5982795,0.999545519419824,2215.92133272594,1907.35670968839
"398","m[185]",0.9552949265,0.9465825,0.111803192435129,0.1119251805,0.7844399,1.153427,0.999777580284247,1970.97139277196,1536.89412875238
